"","County","Waterbody.Name","Station.Name","WBIC","Site.Seq.No","Swims.Station.Id","Fishkill.Inv.Seq.No","Investigation.Start.Date","Season","Season1","Year","Stream.Miles.or.Lake.Acres.Affected","Confidence.Of.Cause.Code","Cause.Category","Cause.Type","Primary.Land.Use","Mortality.Code","Detail.Cause.Type","Investigation.Start.Month","Cause.Category.4","Min.Kill.Size","Sunnies","Bluegill","Crappie","Bass","Bullhead","Suckerfish","Trout","Gizzard.Shad","Round.Goby","Cisco","Pike","Snail","Muskies","Walleye","Carp","Sheapshead","Perch","Catfish","Sculpin","Stickleback","Minnow","Bigmouth.Buffalo","Pumpkinseed","Drum","Darter","Dace","Chub","Crayfish","Redhorse","Frogs","Sunfish","Golden.Shiner","Blowfin","Dogfish","Sturgeon","X..Fish.Species.Confirmed","Panfish","Game.Fish","Estimated.Numeric.Kill.Size","Activity.Desc","Recommended.Action.Desc","Fish.Kill.Comment"
"418","PRICE","HULTMAN LAKE","HULTMAN LAKE_GENERAL LAKE STATION",1513900,110700,10022137,817,"02-Mar-2008","Winter","Winter",2008,NA,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","FORESTED WITH LOW TO MODERATE PROPORTION OF SHORELINE RESIDENCES","SELECTIVE","DISSOLVED OXYGEN","Mar","WINTERKILL","Large Number","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",200,"Immediate shoreline is largely forest and wetland with few residences.  Some agriculture adjacent to the lake on the south end.","No additional follow-up needed.  I explained suspected cause.  With no public access, Park Falls Fishery Team cannot do a follow-up investigation .  Suggested list of aquatic resource consultants on UW-Ext web site, if shoreline residents would like to investigate the problem further.",""
"419","PRICE","LAC SAULT DORE","LAC SAULT DORE_GENERAL LAKE STATION",2236800,122518,10005198,1448,"15-Jun-2009","Summer","Summer",2009,561,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jun","SUMMERKILL","Few","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"1","UNKNOWN",137.2,"","","Mainly panfish (dozens)

No site visit

Follow up phone call to Barb and Stan to explain probable cause, sent email from Sue Marcquenski (5/27/2009) to Stan"
"420","PRICE","LAC SAULT DORE","LAC SAULT DORE_GENERAL LAKE STATION",2236800,122518,10005198,1802,"10-Jun-2010","Summer","Summer",2010,561,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",162.2,"","","Dead bluegills found about a week and a half"
"421","PRICE","LAC SAULT DORE","LAC SAULT DORE_GENERAL LAKE STATION",2236800,122518,10005198,2039,"12-Apr-2011","Summer","Winter",2011,561,"UNKNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Apr","WINTERKILL","Few","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",137.2,"","","About 50 dead bluegills floating along 200 feet of shoreline."
"422","PRICE","LE TOURNEAU LAKE","LE TOURNEAU LAKE_GENERAL LAKE STATION",2286900,111160,10005269,1743,"02-Jun-2010","Summer","Summer",2010,124,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Fair Number","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"1","UNKNOWN",124.8,"","","About 100 dead panfish found around the lake, mainly black crappies"
"423","PRICE","LECLAIRE LAKE","LECLAIRE LAKE",2286800,34995321,10031319,1790,"29-Mar-2010","Winter","Winter",2010,27,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Mar","WINTERKILL","","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,"UNKNOWN","UNKNOWN",5.4,"","","There were dead northern, bass, bluegill, crappies and walleye.  Suspected to be an partial winterkill on the lake. Not related to columnaris."
"424","PRICE","SCHNUR LAKE","SCHNUR LAKE_GENERAL LAKE STATION",2284000,112927,10005267,1475,"06-Aug-2007","Summer","Summer",2007,158,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Aug","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",81.6,"","","The estimated date of kill 08/02/2007, 2-4 days earlier. Gills of fish were pale to light pink with soem white areas visible; no bleeding."
"425","PRICE","SCHNUR LAKE","SCHNUR LAKE_GENERAL LAKE STATION",2284000,112927,10005267,1464,"19-Jun-2009","Summer","Summer",2009,158,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jun","SUMMERKILL","Fair Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",3,"UNKNOWN","UNKNOWN",131.6,"","","Most of the fish found had been dead for a few days already. Found a few fish that weren't dead as long, had some color to them.  There were about 150 bluegill, black crappie, and pumpkinseed between 3-6 inches."
"426","PRICE","SCHNUR LAKE","SCHNUR LAKE_GENERAL LAKE STATION",2284000,112927,10005267,1734,"01-Jun-2010","Summer","Summer",2010,158,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","Few","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",56.6,"","","Saw several dead black crappies"
"427","PRICE","SOLBERG LAKE","SOLBERG LAKE_GENERAL LAKE STATION",2242500,123029,10005210,1431,"15-Jun-2009","Summer","Summer",2009,859,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","Forest, residential","SELECTIVE","DIRECT TEMPERATURE STRESS","Jun","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",221.8,"Camping, boating","None","Columnaris suspected"
"428","PRICE","STONE LAKE","STONE LAKE_GENERAL LAKE STATION",1513800,113327,10022175,3211,"30-Mar-2013","Winter","Winter",2013,87,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Mar","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",67.4,"","",""
"429","PRICE","WILSON LAKE","WILSON LAKE_GENERAL LAKE STATION",2239400,123737,10005206,835,"12-Mar-2008","Winter","Winter",2008,351,"KNOWN","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","RESIDENTIAL/FORESTED","SELECTIVE","DISSOLVED OXYGEN","Mar","WINTERKILL","Fair Number","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",170.2,"","Assess severity of winterkill by looking for dead fish along the windward shore in early spring netting sample scheduled in 2008.",""
"430","PRICE","WILSON LAKE","WILSON LAKE_GENERAL LAKE STATION",2239400,123737,10005206,1800,"02-Apr-2010","Summer","Winter",2010,351,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","Fair Number","UNKNOWN","1","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",2,"1","UNKNOWN",170.2,"","","Numerous dead fish (50-60) on Wilson Lake on the Phillips chain of lakes. Dan, conservation warden looked and saw several dead fish (mostly pan fish - bluegills & some crappies) near the shoreline off of Birch Hill Rd. which is off of HWY W. One guy approached me out there & asked about VHS which this certainly was not & I explained that to him. As to what it exactly was - I'm not sure. I believe O2 levels were probably very low on Wilson at the end before ice out, I didn't do any type of close exam of any of the fish to see if it was any type of disease, bacterial or fungi issue, culminaris, etc.

 "
"431","RACINE","EAGLE LAKE","EAGLE LAKE_GENERAL LAKE STATION",759800,122282,10007843,2953,"09-Jul-2012","Summer","Summer",2012,200,"KNOWN","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DIRECT TEMPERATURE STRESS","Jul","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",90,"","",""
"432","RICHLAND","SMITH HOLLOW CREEK","SMITH HOLLOW CRTEEK",1223000,104412,104412,25,"17-Jul-2004","Summer","Summer",2004,0.4,"KNOWN","ANTHROPOGENIC","TOXICITY","75% unpastured uplands; 25% agriculture","SELECTIVE","ANTHROPOGENIC CONDITION","Jul","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",50.08,"Pit pumped and field spread.","Obtain replacement fish from area streams at the same time that replacement fish are obtained for Willow Creek.",""
"433","RICHLAND","UNNAMED SINGLE-LINE STREAM T11N-R2W-S8","UNNAMED STREAM (1192200) S OF ELK CREEK RD  T11N, R2W, STR. 8-5",1192200,30444081,10030543,2759,"27-Apr-2011","Summer","Winter",2011,1.7,"KNOWN","ANTHROPOGENIC","TOXICITY","Barnyard","TOTAL","ANTHROPOGENIC CONDITION","Apr","ANTHROPOGENIC CONDITION","Fair Number","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",101.7,"","Modification or replacement of lagoon or moving or ceasing livestock operation.  Lagoon inadequate for size of current livestock operation.","Total trout killed = 86 -- 51 YOY Brook Trout; 17 Ylg. & Adult Brook trout; 18 Ylg. & Adult Brown trout.  3 of the YOY Brook trout were found upstream of Elk Creek Road Brdg. in SWIMS ID St. #10037737"
"434","RICHLAND","WILLOW CREEK","WILLOW CREEK",1220900,104411,104411,24,"17-Jul-2004","Summer","Summer",2004,11.25,"KNOWN","ANTHROPOGENIC","TOXICITY","75% wetland; 25% agriculture","SELECTIVE","ANTHROPOGENIC CONDITION","Jul","ANTHROPOGENIC CONDITION","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"UNKNOWN","UNKNOWN",52.25,"Pit pumped and field spread.","Evaluate overall damage to fishery resulting fromn kill.  Attempt to get replacement fish for impacted area.  Replacement fish must be Coulee Region wild brown trout.  Transfer adult, yearling and yoy trout from area streams; have surplus and spent feral brown trout from Nevin in fall of 2004, 2005 and 2006 earmarked for this stream; plant the brood stock that Dave Vetrano sends to Nevin for egg taking into this stream rather than returning to Dave's streams; develop a quota and plant fall feral yoy currently in Nevin into this stream this year; develop a quota and plant yoy feral fish into this stream in 2005.",""
"435","ROCK","BECKMANS MILLPOND","BECKMAN MILLPOND",874720,63903038,10037647,2734,"22-Jun-2012","Summer","Summer",2012,0.2,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","park","SELECTIVE","DISSOLVED OXYGEN","Jun","SUMMERKILL","Fair Number","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,"UNKNOWN","UNKNOWN",100.04,"water levels in millpond were lowered in days before by removal of stop logs at dam. No warning or intent was communicated to DNR, per requirement of dam agreement . This may have exacerbated the existing stressful condition","consult with dam operators to avoid any water level manipulations unless approved by DNR","Dead fish observable from the dam - estimate a couple hundred. Mostly bluegill. Larger fish include northern pike, white suckers. Observed one largemouth bass. Few fish floating upstream into the mill pond. Some also among the rocks below the dam. There were fish swimming in the tail race and downstream to the road bridge."
"436","ROCK","BOWERS LAKE","BOWERS LAKE_GENERAL LAKE STATION",774500,109282,10014615,3284,"24-Apr-2013","Summer","Winter",2013,25,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","Massive","UNKNOWN","UNKNOWN","1","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN",4,"1","UNKNOWN",1005,"","","May hae been a total kill. Reported by public after ice-out. Mostly carp and bowfin dead. Also observed crappie, lmb, panfish."
"437","ROCK","CLEAR LAKE","CLEAR LAKE_GENERAL LAKE STATION",775000,109577,10005283,1168,"10-Jun-2008","Summer","Summer",2008,10,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",52,"","",""
"438","ROCK","EDGERTON POND","EDGERTON KIDS FISHING POND",808300,104415,104415,32,"15-Sep-2004","Summer","Summer",2004,5,"SUSPECTED","NATURAL","UNKNOWN ENVIRONMENTAL CONDITION","parkland","SELECTIVE","COMPOUND ENVIRONMENTAL STRESS","Sep","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",51,"Dense bloom of ""duckweed"" Lemna major on pond surface over dense macrophytic growth.","Suggest that the city of Edgerton provide a fresh water source to the pond by partial opeining of a water hydrant.",""
"439","ROCK","GIBBS LAKE","GIBBS LAKE_GENERAL LAKE STATION",799200,122376,10007849,1183,"25-Jun-2008","Summer","Summer",2008,71,"SUSPECTED","NATURAL","INFECTIOUS AGENTS","parkland","SELECTIVE","COLUMNARIS","Jun","INFECTIOUS AGENT","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",64.2,"foat launching and fishing","none","information on the kill has been passed on to Rock County parks workers, and Mr. Adamanski - who reported the kill"
"440","ROCK","LIONS PARK POND","LIONS PARK POND - PARKER BEACH-JANESVILLLE",777800,9867,543273,22,"16-Jul-2004","Summer","Summer",2004,2,"UNKNOWN","UNKNOWN","UNKNOWN","Municipal park","SELECTIVE","UNKNOWN","Jul","SUMMERKILL","UNKNOWN","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,"UNKNOWN","UNKNOWN",50.4,"Rotary Park ANTHROPOGENIC CONDITION.  Swimming beach nearby.","",""
"441","ROCK","NO OFFICIAL WATERBODY NAME","MUD LAKE",99999,65926264,10038125,3040,"11-Aug-2012","Summer","Summer",2012,NA,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Aug","SUMMERKILL","Large Number","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",3,"UNKNOWN","UNKNOWN",200,"","","From warden Richter: I received a call from Bob Swan on August 11, 2012 at about 9:54 AM with a report of a fish kill on Mud Lake near Milton.  He said there were numerous crappie, shiners, and bluegills dead on the south shoreline of the lake.  I was in Albany when the call was received and had plans to meet Deputy Warden Kevin Christorf at the JSC at 11:00 AM.  After we met, we went to Mud Lake.  We found at least 100 crappie in the 11-12.5 inch range, numerous small bluegill, hundreds of shiners, one 15 inch largemouth bass, six perch, and several pumpkinseed dead along the south and southeast shoreline.  The color of the water was green and murky.  We then drove around and checked Clear Lake and another small lake connected to the DNR land to the northwest.  No additional dead fish were observed on these lakes and the water on these lakes did not appear to have as much algae in it.  We drove into the Blackhawk Campground and talked with someone fishing on Clear Lake.  The fisherman was catching healthy looking fish and did not see any dead ones.  We then drove to an access point to Mud Lake and talked with three fishermen that reported catching healthy bullheads, but noticed numerous dead crappies on the shoreline.  I noted there were numerous live turtles and frogs in and on the pond as well as seagulls and blue herons feeding on the dead fish. On August 12th, I called and left Bob Swan a voice mail message with a report of the D.O. level found on Mud Lake and said the likely cause of the fish kill was the fluctuation of the oxygen level after the rainfall last week. "
"442","ROCK","NO OFFICIAL WATERBODY NAME","MUD LAKE",99999,65926264,10038125,3281,"24-Apr-2013","Summer","Winter",2013,3,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Apr","WINTERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",1,"1","UNKNOWN",50.6,"","","Mostly small bullheads and panfisn observed scattered along the shoreline. Not likely to be a total kill."
"443","ROCK","ROCK RIVER","ROCK RIVER - HWY 14 LAUNCH",788800,76415,10010481,3392,"19-Aug-2013","Summer","Summer",2013,8,"SUSPECTED","NATURAL","ENVIRONMENTAL CONDITION","","SELECTIVE","DISSOLVED OXYGEN","Aug","SUMMERKILL","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0,"UNKNOWN","UNKNOWN",51.6,"Catfish survey occuring simultaneously with baited hoop nets.","Continue to monitor.","No samples collected. No gas bubbles observed, but gas bubble disease suspected."
